"ARPT_ID","ARPT_NAME","x","y"
"AR88","POE'S",-92.3540427703898,35.0548083301383
"AR06","CANTRELL FARMS",-92.3433333295587,35.2324999997456
"CXW","CONWAY RGNL",-92.5551111101791,35.0198888800445
"4M9","CORNING MUNI",-90.6479263801101,36.4042313797069
"61AR","THE VALLEY",-92.5427333298805,36.314408330277
"1AR1","WALLS",-91.8726638796121,34.5271777700714
"0AR2","MISSION FLD-MAROTTI MEML",-90.3500991598835,35.266754439786
"CRT","Z M JACK STELL FLD",-91.8801944395709,33.1783333298309
"32A","DANVILLE MUNI",-93.4289241604081,35.0872624997724
"5M5","CRYSTAL LAKE",-94.4448333304385,36.3436111101989
"DEQ","J LYNN HELMS SEVIER COUNTY",-94.3993611102196,34.0469999999481
"4M5","DERMOTT MUNI",-91.4426113797413,33.487953329901
"1AR2","TAYLOR AIRSTRIP",-91.5503000002566,34.9867833298168
"5M1","DEWITT MUNI/WHITCOMB FLD",-91.3074999999387,34.2622777699894
"49AR","SIDS PLACE",-91.4577777696337,34.214444439952
"AR89","LANDERS LOOP",-93.0660061097405,35.4000819402025
"0M0","BILLY FREE MUNI",-91.5342777701216,33.884527770284
"63AR","STOKES",-90.4614416598506,35.2465249996408
"7AR7","RIDDELL FLD",-90.857669439781,34.3211972198954
"F43","EL DORADO DOWNTOWN-STEVENS FLD",-92.6632222200507,33.1912500003386
"ELD","SOUTH ARKANSAS RGNL AT GOODWIN FLD",-92.8117488804062,33.2212378001763
"6AR0","CYPRESS CREEK AIRPARK",-92.1161110002096,35.0605558303549
"17AR","BREDLOW FARM",-92.091388880297,34.5530555500935
"7AR1","WARDS",-91.3407305498957,33.0500666603758
"55AR","SILVER WINGS FLD",-93.6955555498304,36.4297222201937
"7AR0","HAMMER FLD",-93.699305549916,36.4314444397294
"18AR","BUCK MOUNTAIN",-93.8316666602211,36.3441666600925
"FYV","DRAKE FLD",-94.1700555499974,36.0050833303037
"XNA","NORTHWEST ARKANSAS NTL",-94.3077655502028,36.2815791599316
"67AR","WEDINGTON WOODS",-94.30750000012,36.097777769684
"48AR","WHIRLWIND AVIATION",-90.8409027703802,35.4837500000683
"FLP","MARION COUNTY RGNL",-92.5902499998033,36.2908888801029
"45AR","THUNDER RIDGE RANCH",-92.6402222199451,36.367250000311
"6AR9","PINE MOUNTAIN AIRPARK",-92.6944444397647,36.4152777703492
"5M4","FORDYCE MUNI",-92.3655288802425,33.8457922196719
"FCY","HUTFLY",-90.7749661096239,34.9419980500756
"AZU","ARROWHEAD ASSAULT STRIP",-94.225209440446,35.2750916600543
"FSM","FORT SMITH RGNL",-94.3661091596975,35.3366463801002
"40AR","LOST BRIDGE VILLAGE",-93.9126194397908,36.3927166599402
"1AR5","CHEROKEE STRIP",-94.5847222204166,36.2994444402954
"71AR","DIAMOND C",-94.4737638795907,36.2825763800974
"70AR","RANDAL FLD",-89.9973113801322,35.9945152700264
"AR09","GRAVETTE FLD",-94.4388888799627,36.4138888801187
"5AR8","HOSTETLER'S AIRFIELD",-93.4641666599204,36.4072222203482
"12A","ARKAVALLEY",-92.3350669703305,35.177529610077
"52AR","IRA'S AIRSTRIP",-92.2415388799142,35.280080550251
"1AR6","DIAMOND BLUFF",-92.1967083298961,35.5033277699959
"7AR2","VERSER'S LANDING",-92.1320999998656,35.5572000003203
"33AR","SKYPOINT ESTATES",-92.1424999998274,35.6022222202006
"30AR","PHALANX",-92.0561666602522,35.5443611096979
"36AR","DAVID STANLEY MEML",-91.3188888797383,35.2063888800778
"94AR","GALLOWAY FARMS",-91.3318805498375,35.1563833302831
"3AR5","TRIPP STRIP",-91.6118833299247,35.1178638798309
"5M8","GURDON LOWE FLD",-93.1681388801923,33.9237777700821
"20AR","RAK",-92.3201527698776,35.3078583303153
"0R6","HAMPTON MUNI",-92.46027777035,33.5226111099145
"HRO","BOONE COUNTY",-93.1547288799366,36.261520549639
"3AR2","RIDGEWAY FLD",-93.2015666597616,36.3200666597747
"6M0","HAZEN MUNI DAVID DUCH FLD",-91.6380458301234,34.7592138798202
"AR10","GREENWALT COMPANY",-91.6083333298556,34.806666659697
"21AR","SKARDA/TOLLVILLE",-91.5390194402123,34.7175916598714
"3AR8","RIVER ACRES",-91.96226111033,35.4718305499565
"HBZ","HEBER SPRINGS MUNI",-92.013009439843,35.5116938801422
"HEE","THOMPSON-ROBBINS",-90.6758894401081,34.5764919400256
"75AR","THE BLUFFS",-92.2159886103277,36.2961780501541
"47AR","HEIRD HILL FARM",-92.229761110445,34.5026944398243
"06AR","CY BOND MEML",-92.1848744399761,35.544521940077
"2A6","HOLLY GROVE MUNI",-91.1652222201255,34.5824444403534
"7AR8","SHILOH",-91.1766499996719,34.6650847202243
"5AR4","BASELINE",-91.0947222201338,34.6425000003506
"M18","HOPE MUNI",-93.6589037202997,33.719981130044
"6M2","HORSESHOE BEND",-91.7554738798463,36.2213613797224
"77AR","BENOIT AIRFIELD",-92.9369444396087,34.5974999999213
"HOT","MEML FLD",-93.0962222199296,34.4780277697284
"H34","HUNTSVILLE MUNI",-93.7547547201917,36.0782266603267
"79AR","FRANKE FLD",-92.0481994400136,34.8528669398701
"LRF","LITTLE ROCK AFB",-92.1450010200712,34.917512109942
"JBR","JONESBORO MUNI",-90.6464219400627,35.8317111097204
"23AR","CLASSIC AIRSTRIP",-90.5471944398174,35.8258888798549
"7AR6","RBC",-90.8023749998215,35.7957944402734
"7AR9","CULLEN",-90.8129833298775,35.9563805499795
"AN37","FROG POND",-90.6519549998675,35.782261999761
"81AR","WFK",-90.7297124998194,35.919208330186
"59AR","HODGES",-90.6125055497424,35.8820861102545
"05AR","OZARK SKIES AIRPARK",-93.5702500000062,36.0006333298146
"3M0","GASTONS",-92.5558055501146,36.3490555496548
"M32","LAKE VILLAGE MUNI",-91.3155555497226,33.3465277700573
"68AR","LUGINBUEL HEE HAW",-94.4159250002164,35.9340944401495
"LIT","BILL AND HILLARY CLINTON NTL/ADAMS FLD",-92.2247772204177,34.7294413800897
"3AR6","CRYSTAL RIDGE",-92.516838879776,34.7275777700028
"1AR9","COUNTRY AIR ESTATES",-91.9948138796086,34.8143722203498
"2AR0","BULLY HENRY",-91.9742527695667,34.8681166602275
"39AR","EIFLING FLD",-91.8370833296853,34.9115972202197
"AR91","CIRCLE S FARMS",-94.0321444403562,36.2259088798918
"3AR7","TAYLOR FLD",-94.1654166597517,36.2647388798378
"24AR","GRIFFIN AG",-90.9527777700883,34.198055549906
"AGO","RALPH C WEISER FLD",-93.2170000002104,33.2274722200849
"M78","MALVERN MUNI",-92.7614994401677,34.3333158301007
"MXA","MANILA MUNI",-90.1545705498899,35.8944472198625
"95KS","FULLER AIRFIELD",-96.0150416601244,39.0261611099953
"1AR4","MCALISTER AIRPARK",-93.6072222199712,36.1622222197679
"3AR0","FROST FLYING INC",-90.8469444401292,34.8222777699031
"6M7","MARIANNA/LEE COUNTY-STEVE EDWARDS FLD",-90.8099722201642,34.7827500001759
"6M8","MARKED TREE MUNI",-90.4000888801053,35.5330902702454
"34AR","WOODBRIDGE FLD",-90.3852777703145,35.5811111101356
"4A5","SEARCY COUNTY",-92.6563333302927,35.8986944398747
"12AR","GIBBONS",-90.9737222200079,34.5154444401775
"AR34","PINE VILLAGE",-92.4451569403139,34.9820319400414
"AR46","PENROSE",-91.0503749996712,35.1893444399567
"2AR4","MC CRORY/MORTON",-91.0931666596586,35.2284166602973
"7M1","MC GEHEE MUNI",-91.3648405496889,33.6202211103378
"42A","MELBOURNE MUNI - JOHN E MILLER FLD",-91.8301355499704,36.0709802702743
"MEZ","MENA INTERMOUNTAIN MUNI",-94.202416469674,34.5455117503031
"LLQ","MONTICELLO MUNI/ELLIS FLD",-91.7510000002368,33.6385555499087
"BDQ","MORRILTON MUNI",-92.713708330434,35.1362336103099
"AR43","BRICKEY",-92.7834994401906,35.1000852697355
"07AR","MORRILTON",-92.8001661100323,35.194527500188
"MPJ","PETIT JEAN PARK",-92.9091944402332,35.1388333296352
"BPK","BAXTER COUNTY",-92.4705197198225,36.3689424998576
"76AR","JOHNSON FLD",-92.4505555501684,36.3496666600682
"7M2","MOUNTAIN VIEW WILCOX MEML FLD",-92.0903386095927,35.8644802700916
"7M3","BEARCE",-93.529424160186,34.5290811096875
"02AR","MOUNT MORIAH FLD",-93.6964999998926,34.1169444399538
"M77","HOWARD COUNTY",-93.8380833298888,33.9971944400503
"19AR","NAYLOR FLD",-92.2207500002355,35.1539722201688
"65AR","PLEASANT HILL",-91.4087881599873,35.798594220104
"M19","NEWPORT RGNL",-91.17638888008,35.6377222203489
"43AR","HAIGWOOD LANDING STRIP",-91.241388880066,35.6113888802051
"ORK","NORTH LITTLE ROCK MUNI",-92.254138880058,34.8331388800801
"AR55","R V STEWART FLD",-92.0901438799919,34.739813329923
"8AR1","TOTTY FLD",-92.6422222201106,36.4894444397807
"7M4","OSCEOLA MUNI",-90.0101111098996,35.6911388797728
"7M5","OZARK/FRANKLIN COUNTY",-93.8393075000591,35.5106958302484
"2AR1","ETNA",-93.8430611095755,35.3698472200299
"51AR","BYRDS BACKCOUNTRY AIRSTRIP",-93.7322944395869,35.6774444402584
"AR17","BURNS AERODROME",-90.9151161102107,34.9834261103218
"PGR","KIRK FLD",-90.5091944402678,36.0638055501394
"3AR9","HOG AIR AVIATION INC",-90.3668500000707,36.0552138798833
"7M6","PARIS MUNI",-93.6816138798772,35.2991152696961
"7M7","PIGGOTT MUNI",-90.1662416596905,36.3782055498663
"PBF","PINEBLUFF RGNL/GRIDER FLD",-91.9356042196197,34.1745130500257
"M70","POCAHONTAS MUNI",-90.9552222198254,36.245499999821
"0AR3","BENT HICKORY AIR RANCH",-93.2592888803198,34.3280291601366
"37AR","PONCA INT",-93.3673249997298,36.0523611101768
"4F7","KIZER FLD",-93.3621666595693,33.8038888803387
"2AR7","HEAD AIRFIELD",-93.4791388798625,33.8491111101813
"7M8","RECTOR",-90.3195455499472,36.2500630503131
"ROG","ROGERS EXEC - CARTER FLD",-94.1069722197562,36.3724166602923
"AR11","OZARK AERODROME",-94.0902777704126,36.2888888801253
"AR12","MC DONALD'S STRIP",-92.032388879909,35.3189861097637
"RUE","RUSSELLVILLE RGNL",-93.0926222196318,35.2592830501807
"2AR2","DAVIDSON FLD",-91.7966166596718,36.0151833299433
"7M9","SALEM",-91.8309547200848,36.3559080500096
"SRC","SEARCY RGNL",-91.737539440102,35.2106097201041
"26AR","FLY N K",-91.8078333297365,35.2155000000409
"35AR","SWEET SPRINGS",-91.8756361102399,35.3118055500942
"9M8","SHERIDAN-GRANT COUNTY RGNL",-92.3513333302203,34.3275277703546
"AR22","TOMMY'S FLYING SERVICE INC",-91.9584719401048,34.3814849998581
"99A","SMITH'S INTL",-91.9587500001262,34.4062222199177
"SLG","SMITH FLD",-94.4900000003915,36.191861110145
"38AR","WILLIAMS FLD",-94.4682138802546,36.1188277701603
"4AR9","RICHLAND CREEK",-92.8997124996271,35.9148472197178
"ASG","SPRINGDALE MUNI",-94.1192499995974,36.1763888799312
"16AR","HEIFER CREEK RANCH",-92.5733333297163,35.3011111100114
"55M","STAR CITY MUNI",-91.8611111102738,33.9264166602279
"4F8","WILSON",-93.0543055495716,33.4431944396715
"SGT","STUTTGART MUNI CARL HUMPHREY FLD",-91.5750002704466,34.5994785203607
"TXK","TEXARKANA RGNL-WEBB FLD",-93.9910305503502,33.4537163800838
"AR44","FLYING W",-94.0135216602372,33.5126236100443
"57AR","SANDY RIDGE FARMS",-94.2416666599944,33.6605555500167
"5AR1","TILLAR",-91.4612333298169,33.7126072199005
"AR79","FLYING G RANCH",-91.3795636102088,33.6931636098583
"5AR2","TURRELL FLYING SERVICE",-90.2063888798058,35.374999999638
"60AR","SOUTHERN VIEW AVIATION",-92.0393291595895,36.4032930500305
"M27","WALDRON MUNI",-94.1088888796194,34.8760000000299
"ARG","WALNUT RIDGE RGNL",-90.9251111101166,36.1246666598838
"64AR","SMITH FLD",-91.83114500033,34.9697850001644
"3M9","WARREN MUNI",-92.0853886103062,33.5604433300551
"8M2","SALLY WOFFORD",-90.9136722202068,35.5902722196636
"5AR7","KELLER AIRFIELD",-90.7936111095714,35.6866666602015
"AR27","LOLLARS CREEK FARM",-93.8457499998845,35.938967219901
"AWM","WEST MEMPHIS MUNI",-90.234444440227,35.1350555497704
"10AR","HICKORY RIDGE",-92.1216111098098,34.262861109948
"05XS","JOHNSON MEML",-91.5618333300522,33.0784999997828
"9AR4","TANGO 7",-92.1676555496781,34.5230916602319
"74AR","FREEDOM FLD",-92.187097219637,34.5377916599526
"0CL1","KREY FLD",-117.555555549583,34.5694361102207
"11CL","HANSEN",-117.653390830022,34.6299899996992
"52CL","ADELANTO",-117.460604160346,34.537493050021
"A26","ADIN",-120.954388879702,41.1865000000418
"L54","AGUA CALIENTE SPRINGS",-116.294722220219,32.9556944396536
"L70","AGUA DULCE",-118.313157160038,34.5035148301991
"1CA6","ON THE ROCKS",-116.7225205497,32.7650541600259
"AAT","ALTURAS MUNI",-120.565416660269,41.4828611102589
"A24","CALIFORNIA PINES",-120.683886109833,41.412259720139
"CA06","BATES FLD",-120.569227770048,41.4177638796694
"53CL","LOFTY REDWOODS",-123.590567500434,38.8596308296923
"2O3","ANGWIN-PARRETT FLD",-122.43547222032,38.5800277700538
"54CL","LAKE RIVERSIDE ESTATES",-116.796687770024,33.5208625001818
"APV","APPLE VALLEY",-117.186188049723,34.5753313797731
"27CA","HOLIDAY RANCH",-117.080595000238,34.561106379941
"55CL","STRAIN RANCH",-122.09555554957,39.0530555503384
"ACV","CALIFORNIA REDWOOD COAST-HUMBOLDT COUNTY",-124.108469159785,40.9778263800223
"5CL8","CREEKSIDE",-118.923148880411,35.176138879872
"5CL9","TABLE MOUNTAIN FLD",-119.507916660394,37.1413333298426
"AUN","AUBURN MUNI",-121.081722219973,38.9548333299533
"AVX","CATALINA",-118.415769440409,33.404997219821
"0O2","BAKER",-116.081361110401,35.286277769919
"L45","BAKERSFIELD MUNI",-118.996021940126,35.324874719777
"81CA","SKYDIVE SAN JOAQUIN VALLEY",-119.071111110409,35.0977777696582
"BFL","MEADOWS FLD",-119.057666659762,35.4338611097479
"7CA2","PARADISE LAKES",-118.9272222201,35.1766666599433
"BNG","BANNING MUNI",-116.850972219736,33.9225555502504
"5CA4","LUDLOW",-116.158674999808,34.7287694398834
"00CA","GOLDSTONE /GTS/",-116.885208330348,35.3549722203475
"73CA","BEAR VALLEY",-120.039908609674,38.458800550002
"O02","NERVINO",-120.352805550289,39.818527770228
"O55","SOUTHARD FLD",-121.124049999829,41.1395402700619
"L35","BIG BEAR CITY",-116.85602777017,34.2637777700488
"00CL","WILLIAMS AG",-121.76342777,39.427188879861
"CL23","JONES/AG-VIATION",-121.69608472031,39.459608879721
"BIH","BISHOP",-118.363611109836,37.3731111101366
"9CA6","NORTH VALLEY",-118.095109160294,37.8690969402089
"56CL","MORRIS AG AIR SW",-114.60551194033,33.5919691597024
"BLH","BLYTHE",-114.716888879909,33.6191666602875
"D83","BOONVILLE",-123.381553250241,39.0139528002084
"57CL","BORON AIRSTRIP",-117.60700304956,35.0035866598929
"L08","BORREGO VALLEY",-116.32097221992,33.2590277698353
"58CL","BORREGO AIR RANCH",-116.280102769588,33.1919277702059
"BWC","BRAWLEY MUNI",-115.517263329748,32.9929375003199
"4CA2","FUNNY FARM",-121.647452770402,37.9468666600995
"O57","BRYANT FLD",-119.222731109564,38.2646536301739
"2CL1","BROWNSVILLE AIRPARK",-121.291638879971,39.4552222202025
"60CL","CHP ACADEMY",-121.560511939726,38.5987938799298
"BUR","BOB HOPE",-118.358666660341,34.2006944403606
"L62","ELK HILLS-BUTTONWILLOW",-119.47972222043,35.353444439875
"C83","BYRON",-121.625833329972,37.8284444397299
"CA90","CADIZ AIRSTRIP",-115.519444440156,34.513888879925
"CXL","CALEXICO INTL",-115.517583330313,32.6674444396647
"62CL","FLYING PEAR RANCH",-118.500086659551,35.4071791601087
"L71","CALIFORNIA CITY MUNI",-118.016666659904,35.1512500000522
"CLR","CLIFF HATFIELD MEML",-115.521388880419,33.1313333296458
"CA38","TOTEM POLE RANCH",-120.43854416023,39.6512911101309
"CMA","CAMARILLO",-119.094354159596,34.2137583303187
"66CA","RANCHO SAN SIMEON",-121.110193330265,35.607748329844
"O61","CAMERON PARK",-120.987527770059,38.6840000003273
"CA62","MC MILLAN",-120.768454160162,35.7183083298598
"63CL","G3 RANCH",-122.138584440251,38.7165700000106
"CRQ","MC CLELLAN-PALOMAR",-117.280083330105,33.1282500003191
"64CL","GOODYEAR BLIMP BASE",-118.276166660255,33.8550000003164
"65CL","AL DIVINE",-119.764026380236,36.5143941600986
"O59","CEDARVILLE",-120.165611109751,41.5536111099933
"49X","CHEMEHUEVI VALLEY",-114.431972219996,34.5288888800737
"O05","ROGERS FLD",-121.241166660237,40.2823611102483
"CIC","CHICO RGNL",-121.858416660308,39.7953888802115
"4CA7","JOHNSEN",-121.885811110087,39.6707166601303
"CA11","BODAD",-120.216856939743,39.9972138800187
"CL56","RANCHAERO",-121.870495410313,39.7195212500705
"NID","CHINA LAKE NAWS (ARMITAGE FLD)",-117.69210947012,35.6857004402122
"CNO","CHINO",-117.636482829575,33.9747793003315
"L77","CHIRIACO SUMMIT",-115.710413879995,33.6648111097602
"2O6","CHOWCHILLA",-120.246999999831,37.1132777696886
"67CA","CHAPMAN FARMS",-120.378233330095,37.0727225001702
"0CL3","JOHN NICHOL'S FLD",-116.890311109708,32.6333722203634
"CN13","BORGES - CLARKSBURG",-121.508861109678,38.443250000069
"O60","CLOVERDALE MUNI",-122.992611109997,38.776277770309
"3O8","HARRIS RANCH",-120.238472220076,36.2481111096812
"C80","NEW COALINGA MUNI",-120.294833330383,36.1621111099836
"O22","COLUMBIA",-120.414555549781,38.0304166597664
"67CL","DAVIS",-122.048584439994,39.2010013798723
"O08","COLUSA COUNTY",-121.993333330272,39.1790000003253
"CPM","COMPTON/WOODLEY",-118.243805550136,33.8899166599525
"CCR","BUCHANAN FLD",-122.056902219688,37.9896566603303
"43CN","CORCORAN",-119.594788880443,36.1026805496627
"24CL","BOSWELL",-119.5416277704,36.0886722202371
"0O4","CORNING MUNI",-122.171116659669,39.9461080499948
"AJO","CORONA MUNI",-117.602439749851,33.8976540801757
"68CA","LAKE CALIFORNIA AIR PARK",-122.215833330259,40.3611111103375
"CA04","FLYING N RANCH",-122.338892770276,40.3462641599016
"O09","ROUND VALLEY",-123.266333329555,39.7904999999065
"CEC","JACK MC NAMARA FLD",-124.236527770173,41.7801666602565
"CL25","7R RANCH",-119.451786939933,34.9355291602275
"5CN4","VOSBURGH AIRFIELD",-119.571500000109,34.9236333301348
"DAG","BARSTOW-DAGGETT",-116.786694440086,34.8537222198404
"7NY8","IWAN AIRFIELD",-74.1255597200288,42.9637763799786
"17CL","LAS TRANCAS",-122.273581939727,37.0880033298277
"69CL","MEDLOCK FLD",-121.747462219967,38.6154611100916
"DWA","YOLO COUNTY",-121.856944440134,38.5793888796532
"EDU","UNIVERSITY",-121.786463879686,38.5314622198901
"L06","FURNACE CREEK",-116.879805549615,36.4604999998058
"L09","STOVEPIPE WELLS",-117.159222220302,36.6038333299817
"DLO","DELANO MUNI",-119.23650000025,35.7455555498103
"0CN1","FIORINI RANCH",-120.764758330284,37.4521777698887
"0CA0","POM WONDERFUL AIRSTRIP",-119.58711388037,36.6527444402164
"71CL","GUNNERSFIELD RANCH",-122.093865549925,39.3526641598889
"CN64","DESERT CENTER",-115.325249999937,33.7477222201484
"72CL","IRON MOUNTAIN PUMPING PLANT",-115.119143880187,34.134178050318
"73CL","JULIAN HINDS PUMP PLANT AIRSTRIP",-115.636932770428,33.6989075003169
"D63","DINSMORE",-123.598221380217,40.4920488798967
"13CL","MAINE PRAIRIE",-121.823572499843,38.3812988798323
"A32","BUTTE VALLEY",-121.975583329927,41.8872499998204
"CL01","EAGLE FLD",-120.66768249996,36.8999483301097
"28CA","DOS PALOS",-120.630182770396,36.9624472198761
"CA71","HORSE SHOE A RANCH",-120.88694443986,38.4400000002395
"77CL","BAKER & HALL",-119.137057770312,36.717725550059
"1O6","DUNSMUIR MUNI-MOTT",-122.272037500395,41.2629194401401
"CA34","ALA DOBLE",-122.028055549827,38.6525000001755
"EDW","EDWARDS AFB",-117.88552851962,34.9080883796771
"9L2","EDWARDS AF AUX NORTH BASE",-117.863191660348,34.9907847197878
"NJK","EL CENTRO NAF (VRACIU FLD)",-115.668563410084,32.8266328001928
"90CL","DIAMOND M RANCH",-122.609437499554,39.5721016601731
"CL04","SKY WAY ESTATES",-121.23494776995,38.4107438798251
"8CL2","LUCCHETTI RANCH",-121.227447500285,38.4235213797293
"99CL","EL MIRAGE FLD ADELANTO",-117.598305550199,34.6254305499381
"EMT","SAN GABRIEL VALLEY",-118.034845269827,34.0860088797912
"BLU","BLUE CANYON - NYACK",-120.70975000015,39.2749722198035
"8CL1","LAKE WOHLFORD RESORT",-117.00197361024,33.1861488802762
"37CL","LYALL",-116.990304999553,33.3244783301019
"O19","KNEELAND",-123.927216940105,40.7189519401413
"EKA","MURRAY FLD",-124.112790270101,40.8033980497819
"O33","SAMOA FLD",-124.212277769739,40.7808611102219
"CN63","EXETER",-119.149416659939,36.2424777697356
"SUU","TRAVIS AFB",-121.924131470426,38.2645366598204
"L18","FALLBROOK COMMUNITY AIRPARK",-117.250833330156,33.3541666600997
"O89","FALL RIVER MILLS",-121.434972219769,41.0173611102618
"74CA","FLYING GLUEPIE RANCH",-120.803268050096,38.4675027702881
"L73","POSO-KERN COUNTY",-119.128277769676,35.596388879745
"CN29","J-B",-121.015494440386,37.9352024998872
"F34","FIREBAUGH",-120.464467500154,36.8599886103331
"CN22","MERCEY HOT SPRINGS",-120.86003472011,36.7065208298885
"5CA7","AGRO-WEST",-120.247369440077,36.3360627698553
"41CA","SILVER CREEK RANCH",-123.253913609611,40.3176466597779
"A28","FORT BIDWELL",-120.146638879596,41.8765000002733
"82CL","FORT BRAGG",-123.795570550101,39.4743325003279
"A30","SCOTT VALLEY",-122.85494444003,41.5577777701443
"BYS","BICYCLE LAKE AAF",-116.630029440312,35.2805302697933
"FOT","ROHNERVILLE",-124.132655549615,40.5539413799305
"CN38","FLYING B RANCH",-121.437452220333,38.3413008299613
"F72","FRANKLIN FLD",-121.429305549939,38.3039999998623
"02CL","CONOVER AIR LODGE",-119.058993050127,34.7610919400237
"FCH","FRESNO CHANDLER EXEC",-119.820332500173,36.7321241601089
"FAT","FRESNO YOSEMITE INTL",-119.718833330356,36.7765555498483
"E79","SIERRA SKY PARK",-119.869388879798,36.8401666596558
"FUL","FULLERTON MUNI",-117.979784160076,33.8720141597061
"2CL9","MUSTANG",-121.303559999898,38.3343572196753
"51CL","VETTERS SKY RANCH",-121.222168609806,38.2304716597321
"O16","GARBERVILLE",-123.81414694032,40.0854397202961
"0O9","WARD FLD",-123.984777770237,41.8455833299506
"E36","GEORGETOWN",-120.864805550413,38.9211111100375
"29CN","MILLER'S MOTHER LODE",-120.834379440162,38.8499008302388
"CL29","CAMINO AIRSTRIP",-114.956969249569,34.8352564398338
"CL46","QUAIL LAKE SKY PARK",-118.731756660161,34.7677580500198
"09CL","ALTA SIERRA",-121.055188579916,39.112063550222
"GOO","NEVADA COUNTY",-121.002555549903,39.2240555496858
"CN86","RIVER HIGHLANDS RANCH",-121.281526380426,39.1820513801245
"3CA7","METZ",-121.186588330272,36.328299160225
"53CN","THAYER AVIATION",-121.917747500333,39.0748938799024
"44CL","BALSDON",-121.95038888033,39.0478541600173
